p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.56569521788538e-11	1.22600831985479	0.326	0.136	6.60045841782763e-07	B lineage	RFX5
3.6646160967856e-15	1.20463436642578	0.554	0.277	6.78357085675982e-11	B lineage	PIM2
1.01537644920096e-11	1.203790391141	0.646	0.374	1.8795633451159e-07	B lineage	NPIPB3
6.52571917947107e-07	1.20306652414649	0.354	0.198	0.0120797587731189	B lineage	ARL17A
1.52644339230517e-23	1.20142633530506	0.411	0.125	2.8255993634961e-19	B lineage	ADA2
9.2081786940055e-07	1.19364709019491	0.16	0.062	0.0170452595804736	B lineage	DUS2
1.50067145979561e-06	1.18334481257735	0.269	0.133	0.0277789293922765	B lineage	PRPF40B
4.27066725785067e-14	1.18183454288751	0.251	0.078	7.90543216100738e-10	B lineage	ZHX2
8.96068152417814e-23	1.18082414014626	0.154	0.02	1.65871175694061e-18	B lineage	SLC15A2
4.43279149964543e-14	1.18012753223315	0.84	0.552	8.20554034499366e-10	B lineage	NPIPB4
6.48280786370727e-07	1.1765687370808	0.286	0.14	0.0120003256365085	B lineage	ARHGAP27
7.30709340602587e-16	1.16854795448183	0.343	0.12	1.35261606038945e-11	B lineage	FNDC3A
3.72907502841807e-06	1.16751002939464	0.263	0.138	0.0690289078510469	B lineage	SPDYE2B
9.4104832896223e-07	1.16701308276356	0.32	0.173	0.0174197456174198	B lineage	ERICH1
5.97364386379326e-12	1.16286957588665	0.674	0.42	1.10578121562677e-07	B lineage	UCP2
3.3486562178559e-14	1.16035872938772	0.64	0.348	6.19869752487306e-10	B lineage	CYBC1
1.21393523520249e-07	1.15715031719224	0.246	0.111	0.00224711551388332	B lineage	MAPK8IP3
3.23833021240995e-25	1.1565660583226	0.394	0.111	5.99447305619205e-21	B lineage	KLHL6
3.29847212341159e-20	1.14467704838588	0.12	0.014	6.10580174764719e-16	B lineage	COL4A4
8.1026776186335e-08	1.13812112994996	0.366	0.192	0.00149988665398525	B lineage	JMJD1C
2.33808028895202e-14	1.13609845448724	0.709	0.403	4.32802042287908e-10	B lineage	SPDYE16
1.13791616680128e-13	1.12932235508816	0.223	0.063	2.10639661636585e-09	B lineage	DIPK1A
3.20317691975613e-24	1.12502456883006	0.709	0.309	5.92940079616058e-20	B lineage	CD53
2.07373764778304e-10	1.11302461480109	0.257	0.097	3.83869575981118e-06	B lineage	DNAJC15
1.03434729497962e-09	1.11072666068264	0.554	0.326	1.91468027773678e-05	B lineage	SPDYE5
2.73491886215646e-06	1.11049150173579	0.354	0.208	0.0506260830573782	B lineage	CNTRL
2.51392607298438e-08	1.10884238617343	0.246	0.104	0.000465352855370138	B lineage	ACSS1
6.65386658337395e-14	1.10311653727214	0.291	0.105	1.23169724324835e-09	B lineage	PDK1
3.93254430337649e-20	1.09846637253249	0.411	0.139	7.27953275998021e-16	B lineage	VOPP1
4.0593499474359e-06	1.09673466677712	0.371	0.22	0.0751426268769859	B lineage	MBD4
1.65363840659079e-07	1.09348755959512	0.217	0.091	0.00306105005444021	B lineage	POLH
1.60372086480467e-10	1.08371353919903	0.663	0.446	2.96864769283992e-06	B lineage	SP100
4.53834419371889e-12	1.06678089009263	0.309	0.124	8.40092893699303e-08	B lineage	ZNF107
1.14464217699884e-08	1.06423178857834	0.337	0.164	0.000211884713384255	B lineage	IFNAR1
9.06299086971724e-13	1.06236051631337	0.4	0.173	1.67765023989336e-08	B lineage	CTC1
4.49744559346131e-13	1.04709361495728	0.131	0.026	8.32522153805623e-09	B lineage	BHLHE41
3.25850537807363e-08	1.04155421542921	0.509	0.307	0.00060318193053521	B lineage	NPIPB13
4.08011808816856e-11	1.04129070401889	0.36	0.165	7.55270659300882e-07	B lineage	UBE2J1
3.0073403131496e-19	1.03858693272119	0.24	0.057	5.56688765367123e-15	B lineage	HSPA13
1.23180399039375e-15	1.03857766632633	0.389	0.156	2.28019236661787e-11	B lineage	SEL1L
2.94890108774414e-07	1.03090613605468	0.28	0.136	0.00545871080352318	B lineage	BTAF1
1.21019717091498e-14	1.02502305300785	0.691	0.388	2.24019598308071e-10	B lineage	LIMD2
1.80018750161917e-09	1.02457812251719	0.126	0.032	3.33232708424725e-05	B lineage	SLC2A5
2.46739647428774e-242	9.86207490271584	0.66	0.021	4.56739761355403e-238	NK/T	CCL5
1.54168485112745e-50	9.81244974803734	0.168	0.006	2.85381282792203e-46	NK/T	GNLY
3.94019553937385e-180	9.39680276900583	0.495	0.004	7.29369596293493e-176	NK/T	GZMA
6.82977308655466e-295	9.37192673999159	0.739	0.005	1.26425929605213e-290	NK/T	CD3D
1.24393977085347e-152	8.88127470917617	0.437	0.006	2.30265690982685e-148	NK/T	CD8A
3.48465603833725e-167	8.62627198670904	0.468	0.005	6.45044679256609e-163	NK/T	PRF1
0	8.57309103843549	0.781	0.006	0	NK/T	CD2
7.39731930771124e-84	8.33857914833925	0.259	0.005	1.36931777705043e-79	NK/T	GZMH
0	8.23973510456983	0.865	0.013	0	NK/T	IL32
0	8.18557943540648	0.843	0.008	0	NK/T	CD3G
7.93733334951445e-105	8.02652389911874	0.309	0.003	1.46927977632862e-100	NK/T	CD8B
3.87730795913115e-119	7.85989488010486	0.346	0.003	7.17728476314767e-115	NK/T	SIRPG
6.54620128496163e-119	7.81283921173124	0.347	0.004	1.21176731985925e-114	NK/T	GZMK
7.88537712165866e-77	7.70972824692848	0.234	0.003	1.45966215899024e-72	NK/T	GZMM
9.28736875482947e-172	7.65412129681101	0.478	0.004	1.71918483020648e-167	NK/T	IL2RB
3.22256362617063e-87	7.62862891488307	0.277	0.008	5.96528752840446e-83	NK/T	CXCR6
4.30887363380321e-123	7.43683866858121	0.363	0.006	7.97615598353311e-119	NK/T	KLRB1
1.24988400908108e-56	7.19102058503418	0.177	0.003	2.31366028920998e-52	NK/T	PDCD1
4.04308066356788e-91	7.05989692727117	0.274	0.004	7.4841466163305e-87	NK/T	PTGDR
2.38183668468841e-91	6.99368399903391	0.325	0.024	4.40901788702672e-87	NK/T	KLRD1
5.37571587525778e-187	6.96267579368865	0.522	0.008	9.95098765668967e-183	NK/T	STAT4
4.05884282047233e-97	6.94020234517275	0.298	0.006	7.51332394497633e-93	NK/T	TIGIT
1.64437429038099e-146	6.91672406971515	0.431	0.01	3.04390124892426e-142	NK/T	IL7R
5.21924594297235e-71	6.84314204527437	0.226	0.006	9.66134616503611e-67	NK/T	FCRL6
2.49865281198628e-158	6.84042614174114	0.45	0.006	4.62525622026781e-154	NK/T	CD247
0	6.80966069680927	0.789	0.001	0	NK/T	CD3E
2.2654524655636e-164	6.73442162587606	0.488	0.017	4.19357905900477e-160	NK/T	CTSW
7.13215886639801e-187	6.65584445684724	0.524	0.009	1.32023392775894e-182	NK/T	CD96
1.55986538944813e-127	6.61124670399941	0.369	0.004	2.88746682240743e-123	NK/T	SH2D2A
5.28059997433612e-104	6.60676868902644	0.305	0.002	9.77491861249358e-100	NK/T	TRAT1
2.80319548729632e-142	6.53168634801759	0.413	0.006	5.18899516653421e-138	NK/T	CD6
6.94440937384408e-156	6.49842870320699	0.467	0.016	1.28547961919228e-151	NK/T	PYHIN1
3.35560478119826e-193	6.48719876456111	0.547	0.012	6.2115600104761e-189	NK/T	SPOCK2
2.00764043897061e-72	6.48090670318701	0.215	0.001	3.71634321657849e-68	NK/T	FASLG
1.17722278052781e-104	6.40680681181442	0.318	0.006	2.17915708903502e-100	NK/T	SAMD3
5.62903781098963e-37	6.33214664982763	0.115	0.001	1.04199118919229e-32	NK/T	ZNF683
2.58330046897501e-66	6.33023206425112	0.204	0.003	4.78194749811965e-62	NK/T	GPR171
2.03737159186054e-274	6.24474955363314	0.74	0.027	3.77137855369304e-270	NK/T	LCK
3.62955366690277e-109	6.20390250437437	0.351	0.015	6.71866679280372e-105	NK/T	CXCR3
4.33737505879912e-33	6.05259482927603	0.116	0.006	8.02891497134306e-29	NK/T	S1PR5
9.50442620574785e-237	6.04591299608672	0.669	0.028	1.75936433494598e-232	NK/T	ZAP70
1.15168660494056e-167	6.02711420571088	0.501	0.018	2.13188707440547e-163	NK/T	KLRK1
7.65404497323439e-132	5.90911225135938	0.396	0.01	1.41684026499542e-127	NK/T	ITK
9.99660811089936e-201	5.89009461349411	0.579	0.02	1.85047212740858e-196	NK/T	LAT
1.22215756585418e-46	5.81054294723875	0.141	0.001	2.26233587015267e-42	NK/T	XCL2
1.39206252609143e-31	5.74640885907211	0.117	0.008	2.57684694204784e-27	NK/T	IFNG
2.31326721614319e-76	5.60889921538958	0.257	0.011	4.28208894380266e-72	NK/T	UBASH3A
7.17779745058781e-61	5.54085485801096	0.185	0.001	1.32868208607831e-56	NK/T	CD40LG
6.57069844850353e-155	5.47560998735529	0.513	0.04	1.21630198980249e-150	NK/T	SKAP1
2.69351668556487e-99	5.45515628797038	0.313	0.009	4.98596873664913e-95	NK/T	CAMK4
9.9152455738228e-32	5.42985997790351	0.12	0.008	1.83541110817034e-27	NK/T	CD160
9.51949711650667e-92	5.41428876673049	0.331	0.025	1.76215411123655e-87	NK/T	TNFRSF25
3.79618696049197e-95	5.40065733865495	0.398	0.058	7.02712168256668e-91	NK/T	LIME1
3.46543817822583e-69	5.37472496674646	0.24	0.013	6.41487261171383e-65	NK/T	CCR5
9.62328656713877e-118	5.33015304560198	0.406	0.029	1.78136657644306e-113	NK/T	TCF7
1.98789083378159e-34	5.32269583794441	0.136	0.011	3.6797847224131e-30	NK/T	ASB2
3.53942654529901e-190	5.28848490087164	0.598	0.04	6.551832478003e-186	NK/T	FYN
1.50520038031696e-43	5.22080375063641	0.141	0.004	2.78627642400472e-39	NK/T	LAG3
8.29319486234165e-92	5.09470446145283	0.273	0.002	1.53515330096806e-87	NK/T	THEMIS
1.51848451382136e-57	5.07517911916556	0.173	0.001	2.81086668353472e-53	NK/T	ICOS
2.30338377597688e-36	5.04949333715537	0.12	0.004	4.26379370771081e-32	NK/T	HAPLN3
1.76676109812212e-80	5.03075200521918	0.259	0.008	3.27045146873386e-76	NK/T	TRAF1
2.31991729544043e-112	4.98438165592643	0.367	0.017	4.29439890558979e-108	NK/T	CD5
2.84935109366367e-79	4.97006205958577	0.243	0.004	5.27443380948082e-75	NK/T	CD28
3.93978312280138e-57	4.92547479306638	0.181	0.004	7.29293253861763e-53	NK/T	EOMES
1.72078050655471e-41	4.91898205688442	0.137	0.004	3.18533679568342e-37	NK/T	CRTAM
2.60487298058812e-142	4.85008833386395	0.398	0.001	4.82188037436667e-138	NK/T	CD7
5.95737335017262e-32	4.80930763582105	0.104	0.003	1.10276938085045e-27	NK/T	CTLA4
8.79426976644603e-161	4.75906411402194	0.476	0.012	1.62790727646682e-156	NK/T	SCML4
9.47189393036376e-44	4.75838735005459	0.15	0.006	1.75334228544964e-39	NK/T	TXK
1.21632742923342e-57	4.66262602322871	0.211	0.014	2.25154370425398e-53	NK/T	SLA2
8.37873307105861e-43	4.65223294792879	0.175	0.017	1.55098727878366e-38	NK/T	NELL2
9.97005505370458e-168	4.60629581816071	0.555	0.041	1.84555689099125e-163	NK/T	PRKCH
7.99539231979286e-108	4.56870129388877	0.372	0.024	1.48002707231686e-103	NK/T	PVRIG
7.72063912453102e-135	4.48241256701751	0.433	0.02	1.42916750834194e-130	NK/T	GPR174
2.64912044576312e-124	4.4768453095826	0.482	0.06	4.90378685715211e-120	NK/T	NKG7
3.70706059508839e-46	4.44098193213788	0.228	0.037	6.86213986756812e-42	NK/T	CISH
2.46538673422623e-53	4.4396927973165	0.189	0.01	4.56367738372618e-49	NK/T	GATA3
6.18669232267196e-101	4.42554447444817	0.34	0.018	1.14521861584981e-96	NK/T	NLRC3
7.74347705507087e-41	4.42266296356356	0.165	0.015	1.43339503766417e-36	NK/T	PPP2R2B
4.29161214212389e-78	4.41277927355386	0.284	0.02	7.94420323628553e-74	NK/T	KLRG1
5.80517628285693e-150	4.32764317201413	0.515	0.043	1.07459618171965e-145	NK/T	CST7
3.70094123502191e-135	4.30090109551197	0.483	0.044	6.85081232014906e-131	NK/T	INPP4B
7.94884813692401e-114	4.28087859057644	0.404	0.031	1.471411278626e-109	NK/T	ARL4C
1.40402204291609e-77	4.27920238139269	0.28	0.018	2.59898520364198e-73	NK/T	PRKCQ
4.71192437868057e-110	4.25694169369112	0.516	0.104	8.7222432173756e-106	NK/T	APOBEC3G
1.54456882862252e-27	4.23744323638409	0.106	0.008	2.85915135866314e-23	NK/T	NMUR1
3.94182264524121e-106	4.19216496577129	0.409	0.042	7.29670789860601e-102	NK/T	PCED1B
3.01728881168248e-136	4.17124598237238	0.52	0.062	5.58530331930543e-132	NK/T	IL10RA
6.97383833772608e-52	4.1445232979039	0.203	0.017	1.29092721469648e-47	NK/T	OASL
5.4061066902803e-149	4.13684692743364	0.561	0.073	1.00072440943779e-144	NK/T	HCST
5.52689055813247e-57	4.11067507004193	0.241	0.027	1.0230827112159e-52	NK/T	ABI3
6.25240502069042e-46	4.08776835978646	0.191	0.019	1.15738269338e-41	NK/T	PLEKHF1
5.08925857391885e-213	4.08281503586391	0.747	0.105	9.42072654618119e-209	NK/T	EVL
6.76241381582466e-159	4.06468900876899	0.627	0.101	1.2517904214473e-154	NK/T	DENND2D
1.08901721854087e-51	4.06395249324463	0.212	0.021	2.01587977324101e-47	NK/T	IL12RB1
3.69995816693197e-85	4.059383145046	0.331	0.031	6.84899256280776e-81	NK/T	RASAL3
3.05743958740994e-39	4.02648887527487	0.181	0.023	5.65962642025453e-35	NK/T	TNF
8.93785415906405e-232	4.01633678957713	0.796	0.132	1.65448618338435e-227	NK/T	IL2RG
4.35474184898013e-144	3.99753125353404	0.497	0.04	8.06106263664712e-140	NK/T	GBP5
4.1708751312788e-81	3.99421294412337	0.385	0.067	7.72070695551018e-77	NK/T	TC2N
2.23238749983232e-87	3.98683380182473	0.338	0.032	4.1323725009396e-83	NK/T	KLF12
8.28975495738101e-104	3.9814781565461	0.397	0.038	1.5345165401608e-99	NK/T	DOK2
2.95711972800807e-44	3.96081209889307	0.17	0.013	5.47392432851574e-40	NK/T	ZFYVE28
7.36548095895122e-38	3.95784547485525	0.199	0.035	1.36342418031146e-33	NK/T	LEF1
2.94091381628697e-75	3.94852941031121	0.288	0.025	5.4439255653288e-71	NK/T	RASGRP1
1.77138307307638e-104	3.93960750478298	0.314	0.005	3.27900720657168e-100	NK/T	BCL11B
1.34285742555523e-173	3.92483345705846	0.636	0.08	2.48576338044529e-169	NK/T	ITGAL
4.705195935899e-90	3.923977979468	0.344	0.033	8.70978819694263e-86	NK/T	FLT3LG
9.08116840013238e-104	3.90783419917808	0.459	0.075	1.68101508254851e-99	NK/T	MAP4K1
9.06891757523365e-36	3.90332501282044	0.12	0.004	1.6787473323515e-31	NK/T	CCR4
3.88962311957144e-74	3.88166350571802	0.297	0.03	7.20008135663869e-70	NK/T	SLAMF6
1.59385157663851e-69	3.87416011779605	0.289	0.032	2.95037865351554e-65	NK/T	IL27RA
1.56327973260602e-113	3.87076975365972	0.41	0.032	2.89378711302701e-109	NK/T	SIT1
2.0785390330179e-178	3.86504576480308	0.668	0.093	3.84758360401944e-174	NK/T	IKZF3
8.03337268714563e-261	3.85173009458677	0.814	0.086	1.48705761811753e-256	NK/T	IFITM1
6.39355000807404e-41	3.83843516421639	0.127	0.001	1.18351004199459e-36	NK/T	KLRC4
5.43456499373345e-29	3.82314328135588	0.148	0.023	1.00599232599e-24	NK/T	APBA2
1.46835548862697e-97	3.79830404495989	0.406	0.052	2.71807284499738e-93	NK/T	PRDM1
5.20323477998216e-30	3.79225505048839	0.109	0.006	9.63170790122498e-26	NK/T	ABCB1
1.13579609381083e-32	3.79110042618587	0.162	0.025	2.10247214925323e-28	NK/T	CD244
1.65746689025396e-37	3.77534282759376	0.15	0.013	3.0681369605491e-33	NK/T	PRR5L
9.96598126281676e-29	3.77120531104207	0.16	0.03	1.84480279156001e-24	NK/T	PTGER2
4.94383472756231e-60	3.76940661288045	0.264	0.033	9.15153246419058e-56	NK/T	CCR7
1.66181798714277e-44	3.7570846869341	0.183	0.018	3.07619127599999e-40	NK/T	ANO9
5.2219085352688e-171	3.73021649757349	0.678	0.118	9.66627488963607e-167	NK/T	TRAF3IP3
4.33555203074652e-36	3.72213125826918	0.22	0.049	8.02554036411488e-32	NK/T	DUSP2
4.87091061442045e-81	3.71551940395376	0.257	0.007	9.0165426383537e-77	NK/T	ZNF831
1.27094050567587e-26	3.69830150111182	0.116	0.013	2.35263797005661e-22	NK/T	MATK
2.02399604007138e-59	3.66318990121663	0.336	0.074	3.74661906977612e-55	NK/T	TMEM173
8.85053736056192e-99	3.65130554578201	0.388	0.039	1.63832297081362e-94	NK/T	SH2D1A
6.26271085954048e-37	3.62715976084058	0.193	0.033	1.15929040720954e-32	NK/T	BATF
3.49607103486889e-35	3.61463641965612	0.161	0.02	6.4715770926458e-31	NK/T	JAKMIP1
3.30934616666879e-53	3.60270959611355	0.222	0.023	6.1259306891206e-49	NK/T	SLAMF1
3.1822239700772e-113	3.59600890577806	0.466	0.061	5.8906147910099e-109	NK/T	SLFN5
2.87683651567435e-102	3.59541001395167	0.447	0.069	5.32531207416479e-98	NK/T	PIK3IP1
4.01301899326742e-39	3.59164102339476	0.153	0.012	7.42849945843733e-35	NK/T	TNFSF8
5.57503095109307e-39	3.58341590788447	0.164	0.016	1.03199397935684e-34	NK/T	SYTL2
5.0200772202216e-34	3.56851186743435	0.202	0.042	9.2926649423522e-30	NK/T	GALM
6.88605006042249e-105	3.53188279195915	0.78	0.516	1.27467672668481e-100	NK/T	CLEC2D
5.52424226508333e-34	3.50431156439406	0.15	0.018	1.02259248568957e-29	NK/T	CD226
3.95992770213633e-59	3.49808530812935	0.36	0.089	7.33022216942456e-55	NK/T	RNF166
8.95355277355289e-52	3.4974245797113	0.274	0.05	1.65739215391238e-47	NK/T	PTGER4
2.91129311380717e-32	3.4952745013019	0.124	0.009	5.38909468296846e-28	NK/T	XCL1
6.49168249191697e-124	3.49015053119253	0.571	0.117	1.20167534607875e-119	NK/T	RHOF
2.00454379972722e-40	3.47379921889136	0.215	0.038	3.71061102767507e-36	NK/T	SYTL3
7.71746557292351e-88	3.43833930265247	0.467	0.106	1.42858005220387e-83	NK/T	PTPN7
7.35710496882611e-74	3.43455878539005	0.388	0.075	1.3618737007794e-69	NK/T	ARHGEF3
2.74679305108681e-177	3.42915118703358	0.743	0.153	5.08458861686679e-173	NK/T	NLRC5
9.86349736644475e-30	3.38670751509055	0.119	0.01	1.82583199750259e-25	NK/T	TNFSF14
1.56087033734206e-31	3.3671859553522	0.22	0.058	2.88932708145389e-27	NK/T	IPCEF1
1.07022267376317e-16	3.3469823461671	0.119	0.03	1.98108919140301e-12	NK/T	RIPK3
5.88194807710376e-21	3.33673366188033	0.125	0.025	1.08880740855268e-16	NK/T	CD200R1
1.04829242805502e-26	3.33079317807473	0.157	0.032	1.94049411357265e-22	NK/T	HS3ST3B1
4.40857572811729e-56	3.32143090435634	0.236	0.025	8.16071453031791e-52	NK/T	ARAP2
3.8369994228673e-35	3.31516731438195	0.179	0.028	7.10266963166966e-31	NK/T	GBP3
5.23764858743188e-47	3.30977398189156	0.247	0.043	9.69541130019515e-43	NK/T	TOX
3.02709878127997e-163	3.2717649039592	0.691	0.128	5.60346255402736e-159	NK/T	TBC1D10C
1.16011873397324e-49	3.26453793666002	0.264	0.047	2.14749578845787e-45	NK/T	PTPN22
2.51144164537821e-71	3.25840128499929	0.435	0.117	4.6489296297596e-67	NK/T	SEMA4D
2.16968809369653e-134	3.25332338214801	0.62	0.131	4.01630963024164e-130	NK/T	ACAP1
9.02014357966407e-73	3.22319607891753	0.371	0.066	1.66971877803162e-68	NK/T	PGGHG
3.54415955868247e-26	3.22227748630768	0.139	0.023	6.56059375907712e-22	NK/T	KCNA3
4.08363336428461e-69	3.22120751695205	0.347	0.059	7.55921372062724e-65	NK/T	BTN3A3
2.32198952795524e-33	3.21679271849243	0.182	0.033	4.29823481519794e-29	NK/T	LAX1
1.90259054436972e-62	3.20666104923066	0.252	0.024	3.52188535668278e-58	NK/T	RUNX3
1.71379390344873e-75	3.20576490862587	0.381	0.069	3.17240389467395e-71	NK/T	NLRP1
4.38950798796361e-152	3.19748917555675	0.72	0.175	8.12541823651945e-148	NK/T	BTN3A2
2.3701969721705e-37	3.17839474777506	0.199	0.035	4.38747161518482e-33	NK/T	TNIK
9.51792433028714e-41	3.17730390556085	0.223	0.041	1.76186297277945e-36	NK/T	GBP4
2.20912774036971e-65	3.17367103405802	0.447	0.136	4.08931636019837e-61	NK/T	IKZF1
1.1477264203499e-110	3.16851646333371	0.551	0.117	2.12455637670971e-106	NK/T	CCND2
3.12399507849842e-142	3.15925870265016	0.621	0.116	5.78282728980843e-138	NK/T	AKNA
1.0233785113294e-103	3.15281880970273	0.479	0.083	1.89437596232186e-99	NK/T	TMC8
4.3950216362883e-58	3.14590907284696	0.326	0.069	8.13562455093326e-54	NK/T	DENND1C
7.87660917126537e-129	3.13258957508562	0.569	0.097	1.45803912369293e-124	NK/T	JAK3
3.50919280636914e-59	3.13101699292152	0.338	0.073	6.49586680386992e-55	NK/T	RASSF5
1.1576130843889e-131	3.11691963352084	0.587	0.109	2.1428575805123e-127	NK/T	CD48
5.14164064327314e-35	3.11066011138639	0.241	0.064	9.51769099476291e-31	NK/T	ARID5A
2.19970292794232e-107	3.10531079947657	0.544	0.12	4.07187008991403e-103	NK/T	SYNE1
5.97624099525544e-40	3.10361593304479	0.392	0.154	1.10626197063173e-35	NK/T	ATXN7
4.8160500954818e-65	3.0858062089815	0.277	0.033	8.91499033174636e-61	NK/T	GPRIN3
7.07848325777919e-66	3.07502105591249	0.365	0.076	1.31029803584751e-61	NK/T	ERAP2
4.29387070654303e-100	3.06819736223801	0.538	0.124	7.9483840648818e-96	NK/T	ARHGAP45
1.49437475528775e-29	3.06102812502895	0.177	0.037	2.76623710951316e-25	NK/T	PATL2
2.04853186202315e-11	3.05885403481794	0.135	0.056	3.79203732979106e-07	NK/T	P2RY11
1.04005667807136e-24	3.03898210904208	0.148	0.03	1.9252489167779e-20	NK/T	BICDL1
3.6977105014696e-21	3.03852951543313	0.152	0.04	6.84483190927037e-17	NK/T	CRACR2A
6.19594961928807e-27	3.03771961285456	0.175	0.04	1.14693223402641e-22	NK/T	FAM78A
6.5683595267369e-33	3.03223610166029	0.201	0.043	1.21586903199427e-28	NK/T	ANXA2R
5.94239606963828e-98	3.03159513824624	0.54	0.137	1.09999693645074e-93	NK/T	DGKA
8.55971965155813e-129	3.01865910638749	0.694	0.201	1.58448970469992e-124	NK/T	ARHGEF1
2.07021324817053e-83	3.01463162777763	0.455	0.105	3.83217174368848e-79	NK/T	SH3KBP1
6.42376991280938e-92	3.00491034326618	0.492	0.107	1.18910404856014e-87	NK/T	BTN3A1
2.98913400857372e-93	2.98291124405788	0.483	0.106	5.53318596327082e-89	NK/T	ADGRE5
2.09625269511222e-119	2.98042874572958	0.595	0.135	3.88037336392222e-115	NK/T	SASH3
4.9824244612251e-98	2.97681612480692	0.515	0.116	9.22296592017379e-94	NK/T	SLA
8.92058699227453e-52	2.97583487504579	0.29	0.058	1.65128985813994e-47	NK/T	TESPA1
8.82738142164772e-231	2.97390635700604	0.901	0.181	1.63403657496121e-226	NK/T	PTPRC
3.40835738160964e-82	2.97219680429335	0.447	0.096	6.30921034909761e-78	NK/T	GNG2
2.90340063629338e-32	2.96299548050168	0.208	0.047	5.37448491784268e-28	NK/T	IKBKE
1.04839758676377e-14	2.9542438395437	0.14	0.047	1.94068877285841e-10	NK/T	PLA2G4B
3.44766231846985e-92	2.94715399522847	0.522	0.127	6.38196771771953e-88	NK/T	ARHGAP4
2.51609278668239e-97	2.94524407504318	0.487	0.1	4.65753935742778e-93	NK/T	CRIP1
