markers.gene	BCell	BCell@p_val_adj	DC	DC@p_val_adj	Endothelia	Endothelia@p_val_adj	Epithelia	Epithelia@p_val_adj	Fibroblast	Fibroblast@p_val_adj	Macrophage	Macrophage@p_val_adj	MastCell	MastCell@p_val_adj	Myofib	Myofib@p_val_adj	Neutrophil	Neutrophil@p_val_adj	pDC	pDC@p_val_adj	PlasmaCell	PlasmaCell@p_val_adj	TCell	TCell@p_val_adj
CALD1	NA	NA	NA	NA	1.20125203720141	0	NA	NA	2.08001479492952	0	NA	NA	NA	NA	3.16986147699943	0	NA	NA	NA	NA	NA	NA	NA	NA
CDH13	NA	NA	NA	NA	1.19834787043464	0	NA	NA	0.317020517285331	1.67122753424949e-97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DSTN	NA	NA	NA	NA	1.19198024779588	0	0.819676305769003	4.84016906053103e-188	1.2627264839078	2.56811115381673e-224	NA	NA	NA	NA	2.41370794671708	0	NA	NA	1.32059549169831	5.79571752317782e-95	NA	NA	NA	NA
AKAP12	NA	NA	NA	NA	1.19166271232207	0	NA	NA	2.12415113233699	0	NA	NA	0.344022407880625	2.40050054147405e-35	1.58659086635731	0	NA	NA	NA	NA	NA	NA	NA	NA
LAMA4	NA	NA	NA	NA	1.19023495384158	0	NA	NA	1.22914779598726	0	NA	NA	NA	NA	0.877239426035503	0	NA	NA	NA	NA	NA	NA	NA	NA
GRB10	NA	NA	NA	NA	1.18825916000743	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCIM	NA	NA	NA	NA	1.18697681177931	0	NA	NA	NA	NA	NA	NA	NA	NA	0.395891942802628	3.03322980942593e-102	NA	NA	NA	NA	NA	NA	NA	NA
EMP2	NA	NA	NA	NA	1.18530134339972	0	NA	NA	0.787675762829884	6.47442961444634e-261	NA	NA	NA	NA	0.931792796992105	0	NA	NA	NA	NA	NA	NA	NA	NA
LIFR	NA	NA	NA	NA	1.1762682710012	0	NA	NA	0.416232326773096	4.28096614355349e-121	NA	NA	NA	NA	0.259655878786376	1.44139650110679e-74	NA	NA	NA	NA	NA	NA	NA	NA
C10orf10	NA	NA	NA	NA	1.17587804098828	0	NA	NA	1.24789013751344	0	NA	NA	NA	NA	0.436298026745617	8.33699416258128e-118	NA	NA	NA	NA	NA	NA	NA	NA
BMPR2	NA	NA	NA	NA	1.16344083473704	0	NA	NA	0.459179977233898	3.61559496775919e-95	NA	NA	NA	NA	0.43686606035751	8.55978752861992e-75	NA	NA	NA	NA	NA	NA	NA	NA
TGM2	NA	NA	NA	NA	1.16080860006913	0	0.594887679569034	6.70427600479204e-203	0.426208311812925	5.23968349293432e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RCAN1	NA	NA	NA	NA	1.15597358184289	0	NA	NA	0.35066073010074	5.07885962010636e-110	0.512132202482256	1.66286072398633e-263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEG1	NA	NA	NA	NA	1.14952608624215	0	NA	NA	0.65406038698488	4.64748074325947e-183	NA	NA	0.262299748575286	5.07533960263283e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSX1	NA	NA	NA	NA	1.14890172467498	0	NA	NA	0.434972958054452	4.08038324532854e-150	NA	NA	NA	NA	0.768615861794497	0	NA	NA	NA	NA	NA	NA	NA	NA
DOCK9	NA	NA	NA	NA	1.14422396706064	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S100A16	NA	NA	NA	NA	1.14072282014026	0	NA	NA	0.801769304535154	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KLF10	NA	NA	NA	NA	1.13846799103968	0	0.431293461998246	1.4604726669276e-70	0.565773919485791	1.21777293569399e-62	0.479196405939013	1.84979395130027e-159	1.09678970602653	4.11888943577479e-275	0.572377051382776	2.1479988817105e-89	NA	NA	0.363891401457743	4.91455075401225e-07	NA	NA	NA	NA
ITGA5	NA	NA	NA	NA	1.13704067724513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359414695841209	1	NA	NA	NA	NA	NA	NA
CX3CL1	NA	NA	NA	NA	1.13663932831593	0	NA	NA	NA	NA	NA	NA	NA	NA	0.492830374898079	3.68548211148647e-196	NA	NA	NA	NA	NA	NA	NA	NA
HEY1	NA	NA	NA	NA	1.13571410255242	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM198B	NA	NA	NA	NA	1.12978756325461	0	0.262011624633605	9.07274467427585e-116	0.931890363807032	0	0.350464293847968	2.71753036081178e-282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTPRG	NA	NA	NA	NA	1.1292022364932	0	NA	NA	0.31392676580522	4.40446221795944e-148	NA	NA	NA	NA	0.653508242838397	0	NA	NA	NA	NA	NA	NA	NA	NA
NOTCH4	NA	NA	NA	NA	1.11869532220573	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833608065476702	3.58129750268744e-52	NA	NA	NA	NA
ARHGAP29	NA	NA	NA	NA	1.11199707936698	0	NA	NA	0.268259251782117	2.8328739677629e-101	NA	NA	NA	NA	0.531250263688065	5.91325071822406e-214	NA	NA	NA	NA	NA	NA	NA	NA
NUAK1	NA	NA	NA	NA	1.1034484824129	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KDR	NA	NA	NA	NA	1.10214488949001	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLS3	NA	NA	NA	NA	1.09840731577099	0	NA	NA	0.918184993172218	0	NA	NA	NA	NA	0.975757161243779	0	NA	NA	NA	NA	NA	NA	NA	NA
TIMP2	NA	NA	NA	NA	1.09830296424149	0	NA	NA	2.15922378975808	0	0.872056499373713	0	NA	NA	1.04855706508054	0	0.469048848981704	7.54520571454368e-05	NA	NA	NA	NA	NA	NA
CXorf36	NA	NA	NA	NA	1.09367423421415	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ID1	NA	NA	NA	NA	1.08958633538855	0	0.339863483496459	1.05952187086891e-34	0.644411976875233	3.07841459705307e-136	NA	NA	NA	NA	0.581034866922467	2.17173255187831e-189	NA	NA	NA	NA	NA	NA	NA	NA
TM4SF18	NA	NA	NA	NA	1.07484638760414	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SASH1	NA	NA	NA	NA	1.07378731534132	0	NA	NA	0.421013912229739	1.91251419116738e-157	NA	NA	NA	NA	0.904235022759313	0	NA	NA	NA	NA	NA	NA	NA	NA
PLXND1	NA	NA	NA	NA	1.0684596898061	0	NA	NA	NA	NA	0.578391008217086	0	NA	NA	0.436565314326703	8.35180109697655e-93	NA	NA	NA	NA	NA	NA	NA	NA
FSTL1	NA	NA	NA	NA	1.06317204631984	0	NA	NA	2.93840680677411	0	NA	NA	NA	NA	1.11989379230499	0	NA	NA	NA	NA	NA	NA	NA	NA
NID1	NA	NA	NA	NA	1.06287902537873	0	NA	NA	0.920179721116382	0	NA	NA	NA	NA	1.14400882449444	0	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN7	NA	NA	NA	NA	1.05514329278815	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DUSP6	NA	NA	NA	NA	1.04328430169789	0	NA	NA	NA	NA	0.426424433460901	1.14862344794007e-130	2.00562485516791	0	NA	NA	0.305626538837131	1	NA	NA	NA	NA	NA	NA
NNMT	NA	NA	NA	NA	1.04258879283375	0	NA	NA	2.01181015438366	0	NA	NA	NA	NA	1.01956775676853	0	NA	NA	NA	NA	NA	NA	NA	NA
LMO2	NA	NA	NA	NA	1.03935165138265	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX7	NA	NA	NA	NA	1.02603216509118	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL33	NA	NA	NA	NA	1.02545852444423	0	NA	NA	0.730780489557529	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD151	NA	NA	NA	NA	1.01919534587639	0	0.76070882203419	1.30854098058398e-250	0.891953704214987	2.10434502269873e-215	NA	NA	NA	NA	1.13709230102828	0	NA	NA	NA	NA	NA	NA	NA	NA
RAI14	NA	NA	NA	NA	1.01664326075256	0	NA	NA	0.627808315575643	4.67489751949934e-289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAMC1	NA	NA	NA	NA	1.00898240708892	0	NA	NA	1.24385228129178	0	NA	NA	NA	NA	1.21776143531422	0	NA	NA	NA	NA	NA	NA	NA	NA
ECE1	NA	NA	NA	NA	1.00646042749052	0	NA	NA	NA	NA	NA	NA	NA	NA	0.782510466130136	3.01884118119623e-178	0.571281494791966	0.00559275929377069	NA	NA	NA	NA	NA	NA
EGFL7	NA	NA	NA	NA	1.00527326741271	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LDLR	NA	NA	NA	NA	1.0022174916316	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLPP3	NA	NA	NA	NA	1.00210765302478	0	NA	NA	1.02228713266033	2.67224624932795e-294	NA	NA	NA	NA	1.45896318410033	0	NA	NA	NA	NA	NA	NA	NA	NA
CRIM1	NA	NA	NA	NA	1.00035902247763	0	NA	NA	0.405925374696475	6.9532241753053e-139	NA	NA	NA	NA	0.650289205429445	1.26504150906149e-164	NA	NA	NA	NA	NA	NA	NA	NA
CFH	NA	NA	NA	NA	0.998622868435721	0	NA	NA	2.27396816619883	0	NA	NA	NA	NA	0.278913733642187	2.3939149991899e-53	NA	NA	NA	NA	NA	NA	NA	NA
LEPROT	NA	NA	NA	NA	0.995657750998338	0	NA	NA	0.846223676319469	1.15580409136369e-199	0.292469429816704	8.59175261504706e-159	NA	NA	0.844774441134911	5.2139627655516e-218	NA	NA	NA	NA	NA	NA	NA	NA
LIMS2	NA	NA	NA	NA	0.994959650483461	0	NA	NA	0.369440903106669	6.05070061227741e-135	NA	NA	NA	NA	0.255055798401499	4.89551558929221e-51	NA	NA	NA	NA	NA	NA	NA	NA
LRRC32	NA	NA	NA	NA	0.993892361731157	0	NA	NA	0.523276146482153	8.002256518848e-164	NA	NA	NA	NA	0.717882391063243	6.32615728612441e-232	NA	NA	NA	NA	NA	NA	NA	NA
ERG	NA	NA	NA	NA	0.989803279612916	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIMA1	NA	NA	NA	NA	0.986761609627208	0	0.445521394036787	2.94107950058005e-118	1.30219763741212	0	NA	NA	NA	NA	0.347446549536914	9.94106943304268e-49	NA	NA	NA	NA	NA	NA	NA	NA
PCDH17	NA	NA	NA	NA	0.985650950145209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELK3	NA	NA	NA	NA	0.984720011680726	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIMCH1	NA	NA	NA	NA	0.984400403997019	0	0.637863762432296	0	0.445238488777449	5.37197699394159e-217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYL9	NA	NA	NA	NA	0.984071938680866	0	NA	NA	1.85336246215174	0	NA	NA	NA	NA	3.36515705112839	0	NA	NA	NA	NA	NA	NA	NA	NA
ECSCR	NA	NA	NA	NA	0.983776218309476	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DLC1	NA	NA	NA	NA	0.982937737796337	0	NA	NA	0.719312568440589	0	NA	NA	0.805810825638121	7.65449879337749e-283	0.698819403855898	9.88506417732324e-283	NA	NA	NA	NA	NA	NA	NA	NA
PTPRM	NA	NA	NA	NA	0.979351095239636	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBLN2	NA	NA	NA	NA	0.969643406235167	0	NA	NA	1.46223648751277	0	NA	NA	NA	NA	0.339814546570892	6.32474471760574e-108	NA	NA	NA	NA	NA	NA	NA	NA
F2R	NA	NA	NA	NA	0.968882923498423	0	NA	NA	1.13604925816543	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NOSTRIN	NA	NA	NA	NA	0.967101927142092	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MPZL2	NA	NA	NA	NA	0.964557903079725	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINH1	NA	NA	NA	NA	0.959743296819015	0	1.34705346219799	1.14112132855074e-257	1.0949460726853	1.12275308366361e-186	0.577738729350638	2.63396005001467e-137	NA	NA	1.30748601963285	0	NA	NA	NA	NA	NA	NA	NA	NA
FZD4	NA	NA	NA	NA	0.954397084555765	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAV2	NA	NA	NA	NA	0.952309619965493	0	NA	NA	0.533672660764606	3.06134453280907e-258	NA	NA	NA	NA	1.03258686857126	0	NA	NA	NA	NA	NA	NA	NA	NA
PIK3C2A	NA	NA	NA	NA	0.950723525075256	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAMB2	NA	NA	NA	NA	0.948816031339988	0	NA	NA	1.27127035009352	0	NA	NA	NA	NA	1.26779237511285	0	NA	NA	NA	NA	NA	NA	NA	NA
FKBP9	NA	NA	NA	NA	0.945971223806799	0	NA	NA	0.962115253555241	0	NA	NA	NA	NA	0.436794213338253	3.03132590199245e-118	NA	NA	NA	NA	NA	NA	NA	NA
CXCL12	NA	NA	NA	NA	0.931292705304397	0	NA	NA	1.87900706414892	0	0.31232822963418	5.52370392214136e-198	NA	NA	0.25152977946099	3.5980128017593e-43	NA	NA	NA	NA	NA	NA	NA	NA
MCTP1	NA	NA	NA	NA	0.930483616928212	0	NA	NA	NA	NA	0.30658376522434	6.4124429394452e-248	0.47301727168234	1.41537124237806e-124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYCT1	NA	NA	NA	NA	0.929810481368598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM107A	NA	NA	NA	NA	0.927702950221908	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FERMT2	NA	NA	NA	NA	0.927574267902544	0	NA	NA	0.77599921000224	0	NA	NA	0.724319200872919	7.41735013514841e-211	1.0300239773202	0	NA	NA	NA	NA	NA	NA	NA	NA
ESM1	NA	NA	NA	NA	0.92652148781701	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX17	NA	NA	NA	NA	0.922776519170971	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOXC1	NA	NA	NA	NA	0.920834837293627	0	NA	NA	0.636027410185655	2.7710222546148e-295	NA	NA	NA	NA	1.49293092900098	0	NA	NA	NA	NA	NA	NA	NA	NA
RBP7	NA	NA	NA	NA	0.915411813729316	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.790202464738636	3.090093018632e-81	NA	NA	NA	NA	NA	NA
ANGPT2	NA	NA	NA	NA	0.910470424471421	0	NA	NA	NA	NA	NA	NA	NA	NA	1.14371593229064	0	NA	NA	NA	NA	NA	NA	NA	NA
APLNR	NA	NA	NA	NA	0.895649069978193	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf96	NA	NA	NA	NA	0.895455618637716	0	0.316164608736099	1.18573976159458e-184	0.897854950055317	7.19184279474545e-278	NA	NA	NA	NA	3.41895623299211	0	NA	NA	NA	NA	NA	NA	NA	NA
ZEB1	NA	NA	NA	NA	0.891047246852014	0	NA	NA	0.677597331290364	6.5549453756133e-123	NA	NA	NA	NA	0.389576492578796	1.09054598375966e-66	NA	NA	NA	NA	NA	NA	NA	NA
FLNB	NA	NA	NA	NA	0.889807390300727	0	0.787185669560051	8.38897843904694e-286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.510909551946894	3.93856794741432e-16	NA	NA	NA	NA
GAS6	NA	NA	NA	NA	0.888427014905906	0	NA	NA	1.30656693237605	0	0.403365900263995	2.07685367076538e-243	NA	NA	0.75015899046334	1.00885187821069e-254	NA	NA	0.927987368919738	1.35449501445248e-57	0.315071538990587	2.91519037932526e-20	NA	NA
CCL2	NA	NA	NA	NA	0.888182016141199	0	NA	NA	1.28346615991777	1.05044609047208e-291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ROBO4	NA	NA	NA	NA	0.887168004398106	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBLN5	NA	NA	NA	NA	0.883170040519021	0	NA	NA	1.1393808232996	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM204	NA	NA	NA	NA	0.881769637405685	0	NA	NA	0.407905977872656	5.78643728567342e-163	NA	NA	NA	NA	0.275507478248645	8.86285942278944e-65	NA	NA	NA	NA	NA	NA	NA	NA
BCL6B	NA	NA	NA	NA	0.880082335432733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CA2	NA	NA	NA	NA	0.877894041529062	0	NA	NA	NA	NA	0.279983427222056	3.83598749675712e-106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYO1C	NA	NA	NA	NA	0.877470440582464	0	0.584159547237401	1.83885796659146e-188	0.774903414028087	7.80761192272635e-212	NA	NA	NA	NA	0.825515379342471	8.56642224943445e-230	NA	NA	NA	NA	NA	NA	NA	NA
SYNPO	NA	NA	NA	NA	0.871132114310015	0	NA	NA	0.414100143794688	3.52200147241181e-195	NA	NA	NA	NA	0.449964674751723	6.70694155117905e-176	NA	NA	NA	NA	NA	NA	NA	NA
ADGRG1	NA	NA	NA	NA	0.868679930847334	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHANK3	NA	NA	NA	NA	0.86785523821114	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLPP1	NA	NA	NA	NA	0.867521132454942	0	0.547821849098542	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F2RL3	NA	NA	NA	NA	0.864216837741073	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R3	NA	NA	NA	NA	0.860752575988484	0	NA	NA	NA	NA	NA	NA	0.271407279964143	8.14990517259835e-20	0.359545623039109	7.17773152193379e-83	NA	NA	NA	NA	NA	NA	NA	NA
ENPP2	NA	NA	NA	NA	0.859674600646178	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFBR3	NA	NA	NA	NA	0.854609341440501	0	NA	NA	0.416690308012727	1.17170346194818e-93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PXDN	NA	NA	NA	NA	0.854452248293151	0	NA	NA	1.19193366084185	0	NA	NA	NA	NA	0.85556914345186	0	NA	NA	NA	NA	NA	NA	NA	NA
IL3RA	NA	NA	NA	NA	0.852066181959393	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06157621240848	0	NA	NA	NA	NA
PTPN14	NA	NA	NA	NA	0.845613393605597	0	NA	NA	0.285151906214536	1.77845302809219e-131	NA	NA	NA	NA	0.677432894165705	0	NA	NA	NA	NA	NA	NA	NA	NA
CALU	NA	NA	NA	NA	0.842825362763534	0	0.359113933925469	8.99177438208904e-71	1.39222511748268	1.64934365883937e-258	NA	NA	0.515136335473629	2.93015717593161e-70	0.895810832732471	9.64679508625526e-190	NA	NA	NA	NA	NA	NA	NA	NA
FILIP1	NA	NA	NA	NA	0.842654708837666	0	NA	NA	NA	NA	NA	NA	NA	NA	1.24949310309323	0	NA	NA	NA	NA	NA	NA	NA	NA
NES	NA	NA	NA	NA	0.841914943757256	0	NA	NA	0.291778007709562	6.77507425303249e-78	NA	NA	NA	NA	0.808494522757152	0	NA	NA	NA	NA	NA	NA	NA	NA
TFPI	NA	NA	NA	NA	0.83957259016142	0	NA	NA	0.711594010295623	0	NA	NA	NA	NA	0.671045583034547	2.98423147270293e-232	NA	NA	NA	NA	NA	NA	NA	NA
S1PR1	NA	NA	NA	NA	0.837622263594646	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCEAL9	NA	NA	NA	NA	0.836403750520442	0	0.475580964159738	3.21245011900088e-137	1.1286529352031	0	0.695022210592259	0	NA	NA	0.91900788968114	0	NA	NA	NA	NA	NA	NA	NA	NA
PREX2	NA	NA	NA	NA	0.83120790656805	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX18	NA	NA	NA	NA	0.829384890922923	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2CD4B	NA	NA	NA	NA	0.828911344534395	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ITPRIP	NA	NA	NA	NA	0.828632979003337	0	NA	NA	NA	NA	NA	NA	NA	NA	0.378524207903958	4.34862868805978e-53	1.00593011143947	1.71232770510884e-51	NA	NA	NA	NA	NA	NA
MAP1B	NA	NA	NA	NA	0.828625055975461	0	NA	NA	1.51063442408688	0	NA	NA	NA	NA	1.95845277470144	0	NA	NA	NA	NA	NA	NA	NA	NA
KIAA0355	NA	NA	NA	NA	0.824283436397851	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KCNN3	NA	NA	NA	NA	0.824273505869739	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358547359592011	1.96040677416609e-105	NA	NA
FBN1	NA	NA	NA	NA	0.82290687797967	0	NA	NA	2.62923668139272	0	NA	NA	NA	NA	0.529268117179877	1.49277059490816e-222	NA	NA	NA	NA	NA	NA	NA	NA
PMP22	NA	NA	NA	NA	0.821014310386584	0	NA	NA	1.44918467134597	0	0.714790638428445	0	0.834856490513644	0	0.640707157125588	3.53214600762711e-201	NA	NA	NA	NA	NA	NA	NA	NA
ITPKC	NA	NA	NA	NA	0.8166369857414	0	1.25639681545425	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S100A13	NA	NA	NA	NA	0.815800072259167	0	NA	NA	1.12678880532507	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HDGFL3	NA	NA	NA	NA	0.81548386763506	0	0.261700289012014	1.03971319402898e-103	0.59758154287424	4.93320286523593e-251	NA	NA	NA	NA	0.383665103952944	3.51389057564818e-89	NA	NA	NA	NA	NA	NA	NA	NA
ITGA1	NA	NA	NA	NA	0.812421425117445	0	NA	NA	0.3777843871898	5.26061030967152e-69	NA	NA	NA	NA	1.26060469260375	0	NA	NA	NA	NA	NA	NA	NA	NA
MYO1B	NA	NA	NA	NA	0.809541126240477	0	NA	NA	0.28959972292145	4.43460855388128e-134	NA	NA	NA	NA	1.16047555645736	0	NA	NA	NA	NA	NA	NA	NA	NA
RPS6KA2	NA	NA	NA	NA	0.80690537823932	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.401637752333374	1.58944856203009e-16	NA	NA	NA	NA
TNS2	NA	NA	NA	NA	0.805220715866922	0	NA	NA	0.488105258821193	0	NA	NA	NA	NA	0.761422861107094	0	NA	NA	NA	NA	NA	NA	NA	NA
GJA4	NA	NA	NA	NA	0.802315589979481	0	NA	NA	NA	NA	NA	NA	NA	NA	1.89904925787938	0	NA	NA	NA	NA	NA	NA	NA	NA
AFAP1L1	NA	NA	NA	NA	0.799668946317968	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PNP	NA	NA	NA	NA	0.797082857811943	0	NA	NA	NA	NA	0.263147431720482	7.24148426314929e-114	0.397377729658069	7.5541877338158e-49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EDN1	NA	NA	NA	NA	0.796549010378942	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRRC8A	NA	NA	NA	NA	0.795370982252886	0	0.288050039733292	1.80872013806004e-66	NA	NA	NA	NA	NA	NA	0.700528012595535	5.34772965030186e-188	NA	NA	NA	NA	NA	NA	NA	NA
NR2F2	NA	NA	NA	NA	0.794506063145082	0	0.742913349406592	0	1.12668170416054	0	NA	NA	NA	NA	1.28857323781554	0	NA	NA	NA	NA	NA	NA	NA	NA
ELN	NA	NA	NA	NA	0.79405110143999	0	NA	NA	1.35824893726873	0	NA	NA	NA	NA	0.728370999225091	1.16937776985863e-185	NA	NA	NA	NA	NA	NA	NA	NA
FGD5	NA	NA	NA	NA	0.792962323960102	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TEK	NA	NA	NA	NA	0.79179505747467	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC034102.1	NA	NA	NA	NA	0.791248781470307	0	NA	NA	0.498552161375979	1.39084751814391e-241	NA	NA	NA	NA	0.677222701063205	0	NA	NA	NA	NA	NA	NA	NA	NA
TJP1	NA	NA	NA	NA	0.778008119923206	0	0.393892093906221	0	0.252955208822936	3.96577878023549e-83	NA	NA	NA	NA	0.334146107317958	9.07813867910705e-85	NA	NA	NA	NA	NA	NA	NA	NA
MECOM	NA	NA	NA	NA	0.775731476835518	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GALNT15	NA	NA	NA	NA	0.775190731371214	0	NA	NA	0.58255691417929	4.42568388548802e-281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EHD2	NA	NA	NA	NA	0.770969970141519	0	NA	NA	0.855005547698941	0	NA	NA	NA	NA	1.35358537969334	0	NA	NA	NA	NA	NA	NA	NA	NA
RHOJ	NA	NA	NA	NA	0.769802916497399	0	NA	NA	0.301236616182387	2.82417066121001e-176	NA	NA	NA	NA	0.270064585247824	1.82658030476685e-70	NA	NA	NA	NA	NA	NA	NA	NA
CFI	NA	NA	NA	NA	0.765025199745261	0	NA	NA	0.716452776917631	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
